id,question,gold_answer,predicted_answer,exact_match,f1,precision,recall,inference_time_sec
57280f974b864d1900164372,How is civil disobedience typically defined in connection of the citizen's?,"a citizen's relation to the state and its laws,",pertaining to a citizen's relation to the state and its laws,0,0.8750000000000001,0.7777777777777778,1.0,0.010589361190795898
57280f974b864d1900164372,How is civil disobedience typically defined in connection of the citizen's?,pertaining to a citizen's relation to the state and its laws,pertaining to a citizen's relation to the state and its laws,1,1.0,1.0,1.0,0.010772943496704102
57280f974b864d1900164372,How is civil disobedience typically defined in connection of the citizen's?,as pertaining to a citizen's relation to the state and its laws,pertaining to a citizen's relation to the state and its laws,0,0.9473684210526316,1.0,0.9,0.010384559631347656
57280f974b864d1900164373,When would a person be considered to be excising a constitutional impasse?,the head of government would be acting in her or his capacity as public official,"which two public agencies, especially two equally sovereign branches of government, conflict",0,0.23076923076923075,0.25,0.21428571428571427,0.01035165786743164
57280f974b864d1900164373,When would a person be considered to be excising a constitutional impasse?,"two public agencies, especially two equally sovereign branches of government, conflict","which two public agencies, especially two equally sovereign branches of government, conflict",0,0.9565217391304348,0.9166666666666666,1.0,0.010305404663085938
57280f974b864d1900164373,When would a person be considered to be excising a constitutional impasse?,"two public agencies, especially two equally sovereign branches of government, conflict","which two public agencies, especially two equally sovereign branches of government, conflict",0,0.9565217391304348,0.9166666666666666,1.0,0.010306358337402344
57280f974b864d1900164373,When would a person be considered to be excising a constitutional impasse?,if the head of government of a country were to refuse to enforce a decision of that country's highest court,"which two public agencies, especially two equally sovereign branches of government, conflict",0,0.13793103448275862,0.16666666666666666,0.11764705882352941,0.010455608367919922
57280f974b864d1900164373,When would a person be considered to be excising a constitutional impasse?,"two public agencies, especially two equally sovereign branches of government, conflict","which two public agencies, especially two equally sovereign branches of government, conflict",0,0.9565217391304348,0.9166666666666666,1.0,0.01306915283203125
57280f974b864d1900164374,Constitutional impasse is distinct from what key term?,Civil disobedience,Civil disobedience,1,1.0,1.0,1.0,0.011140584945678711
57280f974b864d1900164374,Constitutional impasse is distinct from what key term?,Civil disobedience,Civil disobedience,1,1.0,1.0,1.0,0.011102914810180664
57280f974b864d1900164374,Constitutional impasse is distinct from what key term?,Civil disobedience,Civil disobedience,1,1.0,1.0,1.0,0.010451793670654297
57280f974b864d1900164374,Constitutional impasse is distinct from what key term?,Civil disobedience,Civil disobedience,1,1.0,1.0,1.0,0.010398626327514648
57280f974b864d1900164374,Constitutional impasse is distinct from what key term?,Civil disobedience,Civil disobedience,1,1.0,1.0,1.0,0.010423660278320312
5728d9403acd2414000e001b,What does civil disobedience relate to?,the state and its laws,a citizen's relation to the state and its laws,0,0.7272727272727273,0.5714285714285714,1.0,0.010128974914550781
5728d9403acd2414000e001b,What does civil disobedience relate to?,a citizen's relation to the state and its laws,a citizen's relation to the state and its laws,1,1.0,1.0,1.0,0.01035928726196289
5728d9403acd2414000e001b,What does civil disobedience relate to?,a citizen's relation to the state and its laws,a citizen's relation to the state and its laws,1,1.0,1.0,1.0,0.010289192199707031
5728d9403acd2414000e001b,What does civil disobedience relate to?,a citizen's relation to the state and its laws,a citizen's relation to the state and its laws,1,1.0,1.0,1.0,0.010179758071899414
5728d9403acd2414000e001b,What does civil disobedience relate to?,a citizen's relation to the state and its laws,a citizen's relation to the state and its laws,1,1.0,1.0,1.0,0.01011967658996582
5728d9403acd2414000e001c,What does not constitute as civil disobedience?,refuse to enforce a decision,a citizen's relation to the state and its laws,0,0.18181818181818182,0.14285714285714285,0.25,0.010139226913452148
5728d9403acd2414000e001c,What does not constitute as civil disobedience?,constitutional impasse,a citizen's relation to the state and its laws,0,0.0,0.0,0.0,0.010158061981201172
5728d9403acd2414000e001c,What does not constitute as civil disobedience?,"two public agencies, especially two equally sovereign branches of government, conflict.",a citizen's relation to the state and its laws,0,0.0,0.0,0.0,0.010128974914550781
5728d9403acd2414000e001c,What does not constitute as civil disobedience?,a constitutional impasse in which two public agencies,a citizen's relation to the state and its laws,0,0.0,0.0,0.0,0.010348796844482422
5728d9403acd2414000e001c,What does not constitute as civil disobedience?,constitutional impasse,a citizen's relation to the state and its laws,0,0.0,0.0,0.0,0.010326862335205078
5728d9403acd2414000e001d,What type of person can not be attributed civil disobedience?,head of government,private citizen,0,0.0,0.0,0.0,0.010436534881591797
5728d9403acd2414000e001d,What type of person can not be attributed civil disobedience?,public official,private citizen,0,0.0,0.0,0.0,0.010737419128417969
5728d9403acd2414000e001d,What type of person can not be attributed civil disobedience?,public official,private citizen,0,0.0,0.0,0.0,0.0109100341796875
5728d9403acd2414000e001d,What type of person can not be attributed civil disobedience?,public,private citizen,0,0.0,0.0,0.0,0.010806083679199219
5728d9403acd2414000e001e,Civil Disobedience is mainly performed by what population group?,private citizen,citizen,0,0.6666666666666666,1.0,0.5,0.010798454284667969
5728d9403acd2414000e001e,Civil Disobedience is mainly performed by what population group?,private citizen,citizen,0,0.6666666666666666,1.0,0.5,0.011447906494140625
5728d9403acd2414000e001e,Civil Disobedience is mainly performed by what population group?,private citizen,citizen,0,0.6666666666666666,1.0,0.5,0.011337757110595703
5728d9403acd2414000e001e,Civil Disobedience is mainly performed by what population group?,private,citizen,0,0.0,0.0,0.0,0.011117696762084961
5728d9403acd2414000e001f,What group of people cannot be part of civil disobedience?,sovereign branches of government,two equally sovereign branches of government,0,0.8,0.6666666666666666,1.0,0.011968612670898438
5728d9403acd2414000e001f,What group of people cannot be part of civil disobedience?,public official,two equally sovereign branches of government,0,0.0,0.0,0.0,0.010876655578613281
5728d9403acd2414000e001f,What group of people cannot be part of civil disobedience?,public agencies,two equally sovereign branches of government,0,0.0,0.0,0.0,0.011040210723876953
5728d9403acd2414000e001f,What group of people cannot be part of civil disobedience?,public,two equally sovereign branches of government,0,0.0,0.0,0.0,0.010941505432128906
572812e74b864d19001643ce,What author argues pitching the conscience versus the collective?,Thoreau,Thoreau,1,1.0,1.0,1.0,0.019240140914916992
572812e74b864d19001643ce,What author argues pitching the conscience versus the collective?,Thoreau,Thoreau,1,1.0,1.0,1.0,0.022161483764648438
572812e74b864d19001643ce,What author argues pitching the conscience versus the collective?,Thoreau,Thoreau,1,1.0,1.0,1.0,0.024211406707763672
572812e74b864d19001643ce,What author argues pitching the conscience versus the collective?,Thoreau,Thoreau,1,1.0,1.0,1.0,0.02385091781616211
572812e74b864d19001643ce,What author argues pitching the conscience versus the collective?,Thoreau's,Thoreau,0,0.0,0.0,0.0,0.022526025772094727
572812e74b864d19001643cf,What was Thoreau's punishment for not paying his taxes?,imprisonment,Resign,0,0.0,0.0,0.0,0.021598100662231445
572812e74b864d19001643cf,What was Thoreau's punishment for not paying his taxes?,imprisonment,Resign,0,0.0,0.0,0.0,0.020553112030029297
572812e74b864d19001643cf,What was Thoreau's punishment for not paying his taxes?,imprisonment,Resign,0,0.0,0.0,0.0,0.01970839500427246
572812e74b864d19001643cf,What was Thoreau's punishment for not paying his taxes?,imprisonment,Resign,0,0.0,0.0,0.0,0.01963353157043457
572812e74b864d19001643cf,What was Thoreau's punishment for not paying his taxes?,imprisonment,Resign,0,0.0,0.0,0.0,0.020289897918701172
572812e74b864d19001643d0,Thoreau argues that usually majority rules but their views collectively are sometimes?,not necessarily right,government may express the will of the majority,0,0.0,0.0,0.0,0.021454572677612305
572812e74b864d19001643d0,Thoreau argues that usually majority rules but their views collectively are sometimes?,not necessarily right,government may express the will of the majority,0,0.0,0.0,0.0,0.020957469940185547
572812e74b864d19001643d0,Thoreau argues that usually majority rules but their views collectively are sometimes?,the will of elite politicians,government may express the will of the majority,0,0.4,0.3333333333333333,0.5,0.02049422264099121
572812e74b864d19001643d0,Thoreau argues that usually majority rules but their views collectively are sometimes?,the will of elite politicians,government may express the will of the majority,0,0.4,0.3333333333333333,0.5,0.021900415420532227
572812e74b864d19001643d0,Thoreau argues that usually majority rules but their views collectively are sometimes?,not necessarily right,government may express the will of the majority,0,0.0,0.0,0.0,0.02271413803100586
572812e74b864d19001643d1,What did Thoreau ask a public figure the taxman to do?,Resign,Resign,1,1.0,1.0,1.0,0.02267313003540039
572812e74b864d19001643d1,What did Thoreau ask a public figure the taxman to do?,refusal to pay,Resign,0,0.0,0.0,0.0,0.022395849227905273
572812e74b864d19001643d1,What did Thoreau ask a public figure the taxman to do?,Resign,Resign,1,1.0,1.0,1.0,0.021734237670898438
572812e74b864d19001643d1,What did Thoreau ask a public figure the taxman to do?,Resign,Resign,1,1.0,1.0,1.0,0.021066904067993164
572812e74b864d19001643d1,What did Thoreau ask a public figure the taxman to do?,Resign,Resign,1,1.0,1.0,1.0,0.020844459533691406
572812e74b864d19001643d2,Thoreau mentions what type of person could corrupt a government system?,elite politicians,a postman or tax collector,0,0.0,0.0,0.0,0.020674467086791992
572812e74b864d19001643d2,Thoreau mentions what type of person could corrupt a government system?,elite politicians,a postman or tax collector,0,0.0,0.0,0.0,0.020386219024658203
572812e74b864d19001643d2,Thoreau mentions what type of person could corrupt a government system?,individuals,a postman or tax collector,0,0.0,0.0,0.0,0.02015519142150879
572812e74b864d19001643d2,Thoreau mentions what type of person could corrupt a government system?,elite politicians,a postman or tax collector,0,0.0,0.0,0.0,0.020181655883789062
572812e74b864d19001643d2,Thoreau mentions what type of person could corrupt a government system?,individuals,a postman or tax collector,0,0.0,0.0,0.0,0.020105361938476562
5728dafe3acd2414000e005d,Who is the final judge of right and wrong?,The individual,The individual,1,1.0,1.0,1.0,0.02016592025756836
5728dafe3acd2414000e005d,Who is the final judge of right and wrong?,individuals,The individual,0,0.0,0.0,0.0,0.020047426223754883
5728dafe3acd2414000e005d,Who is the final judge of right and wrong?,The individual,The individual,1,1.0,1.0,1.0,0.019847869873046875
5728dafe3acd2414000e005d,Who is the final judge of right and wrong?,The individual,The individual,1,1.0,1.0,1.0,0.01952528953552246
5728dafe3acd2414000e005d,Who is the final judge of right and wrong?,individual,The individual,1,1.0,1.0,1.0,0.019554615020751953
5728dafe3acd2414000e005e,Who is to blame for acting unjustly?,individuals,individuals,1,1.0,1.0,1.0,0.01997685432434082
5728dafe3acd2414000e005e,Who is to blame for acting unjustly?,individuals,individuals,1,1.0,1.0,1.0,0.02013540267944336
5728dafe3acd2414000e005e,Who is to blame for acting unjustly?,an individual,individuals,0,0.0,0.0,0.0,0.020429134368896484
5728dafe3acd2414000e005e,Who is to blame for acting unjustly?,individuals,individuals,1,1.0,1.0,1.0,0.02030181884765625
5728dafe3acd2414000e005e,Who is to blame for acting unjustly?,individuals,individuals,1,1.0,1.0,1.0,0.019526243209838867
5728dafe3acd2414000e005f,Who was famous for disobedience against a tax collector?,Thoreau,postman,0,0.0,0.0,0.0,0.019753456115722656
5728dafe3acd2414000e005f,Who was famous for disobedience against a tax collector?,Thoreau,postman,0,0.0,0.0,0.0,0.019807100296020508
5728dafe3acd2414000e005f,Who was famous for disobedience against a tax collector?,Thoreau,postman,0,0.0,0.0,0.0,0.020080089569091797
5728dafe3acd2414000e005f,Who was famous for disobedience against a tax collector?,Thoreau,postman,0,0.0,0.0,0.0,0.02024698257446289
5728dafe3acd2414000e005f,Who was famous for disobedience against a tax collector?,Thoreau,postman,0,0.0,0.0,0.0,0.020149946212768555
5728dafe3acd2414000e0060,What advise did Thoreau give the tax collector when unable to perform his duty?,Resign,Resign,1,1.0,1.0,1.0,0.020242691040039062
5728dafe3acd2414000e0060,What advise did Thoreau give the tax collector when unable to perform his duty?,Resign,Resign,1,1.0,1.0,1.0,0.020102262496948242
5728dafe3acd2414000e0060,What advise did Thoreau give the tax collector when unable to perform his duty?,Resign,Resign,1,1.0,1.0,1.0,0.019847393035888672
5728dafe3acd2414000e0060,What advise did Thoreau give the tax collector when unable to perform his duty?,Resign,Resign,1,1.0,1.0,1.0,0.01970362663269043
5728dafe3acd2414000e0060,What advise did Thoreau give the tax collector when unable to perform his duty?,Resign,Resign,1,1.0,1.0,1.0,0.019611597061157227
5728dafe3acd2414000e0061,What did Thoreau claim about the majority?,not necessarily right,powerful,0,0.0,0.0,0.0,0.019829988479614258
5728dafe3acd2414000e0061,What did Thoreau claim about the majority?,may be powerful but it is not necessarily right,powerful,0,0.19999999999999998,1.0,0.1111111111111111,0.020120859146118164
5728dafe3acd2414000e0061,What did Thoreau claim about the majority?,The majority may be powerful but it is not necessarily right,powerful,0,0.18181818181818182,1.0,0.1,0.02008223533630371
5728dafe3acd2414000e0061,What did Thoreau claim about the majority?,The majority may be powerful but it is not necessarily right,powerful,0,0.18181818181818182,1.0,0.1,0.02015399932861328
5728dafe3acd2414000e0061,What did Thoreau claim about the majority?,may be powerful but it is not necessarily right,powerful,0,0.19999999999999998,1.0,0.1111111111111111,0.020348548889160156
5728151b4b864d1900164428,Some theories argue that civil disobedience is justified in regard to?,governmental entities,governmental entities,1,1.0,1.0,1.0,0.011564254760742188
5728151b4b864d1900164428,Some theories argue that civil disobedience is justified in regard to?,against governmental entities,governmental entities,0,0.8,1.0,0.6666666666666666,0.011610746383666992
5728151b4b864d1900164428,Some theories argue that civil disobedience is justified in regard to?,governmental entities,governmental entities,1,1.0,1.0,1.0,0.0112762451171875
5728151b4b864d1900164428,Some theories argue that civil disobedience is justified in regard to?,governmental entities,governmental entities,1,1.0,1.0,1.0,0.010830879211425781
5728151b4b864d1900164428,Some theories argue that civil disobedience is justified in regard to?,governmental entities,governmental entities,1,1.0,1.0,1.0,0.010719776153564453
5728151b4b864d1900164429,Brownlee argues disobedience can be justified toward what institutions?,"trade unions, banks, and private universities","trade unions, banks, and private universities",1,1.0,1.0,1.0,0.010746479034423828
5728151b4b864d1900164429,Brownlee argues disobedience can be justified toward what institutions?,non-governmental agencies,"trade unions, banks, and private universities",0,0.0,0.0,0.0,0.010754108428955078
5728151b4b864d1900164429,Brownlee argues disobedience can be justified toward what institutions?,decisions of non-governmental agencies,"trade unions, banks, and private universities",0,0.0,0.0,0.0,0.010728597640991211
5728151b4b864d1900164429,Brownlee argues disobedience can be justified toward what institutions?,non-governmental agencies,"trade unions, banks, and private universities",0,0.0,0.0,0.0,0.010658740997314453
5728151b4b864d1900164429,Brownlee argues disobedience can be justified toward what institutions?,non-governmental agencies,"trade unions, banks, and private universities",0,0.0,0.0,0.0,0.010649681091308594
5728151b4b864d190016442a,Brownlee justifies civil disobedience toward what branch of the government?,legal system,governmental entities,0,0.0,0.0,0.0,0.010736465454101562
5728151b4b864d190016442a,Brownlee justifies civil disobedience toward what branch of the government?,foreign,governmental entities,0,0.0,0.0,0.0,0.01108241081237793
5728151b4b864d190016442a,Brownlee justifies civil disobedience toward what branch of the government?,legal system,governmental entities,0,0.0,0.0,0.0,0.010177850723266602
5728151b4b864d190016442a,Brownlee justifies civil disobedience toward what branch of the government?,international organizations and foreign governments,governmental entities,0,0.0,0.0,0.0,0.010280132293701172
5728151b4b864d190016442b,Browlee also applies that civil disobedience is okay regarding?,international organizations and foreign governments,justified against governmental entities,0,0.0,0.0,0.0,0.01039433479309082
5728151b4b864d190016442b,Browlee also applies that civil disobedience is okay regarding?,a larger challenge to the legal system that permits those decisions to be taken,justified against governmental entities,0,0.0,0.0,0.0,0.010479211807250977
5728151b4b864d190016442b,Browlee also applies that civil disobedience is okay regarding?,international organizations and foreign governments,justified against governmental entities,0,0.0,0.0,0.0,0.010068655014038086
5728151b4b864d190016442b,Browlee also applies that civil disobedience is okay regarding?,breaches of law in protest against international organizations and foreign governments,justified against governmental entities,0,0.13333333333333333,0.25,0.09090909090909091,0.010096549987792969
5728151b4b864d190016442b,Browlee also applies that civil disobedience is okay regarding?,"opposition to the decisions of non-governmental agencies such as trade unions, banks, and private universities",justified against governmental entities,0,0.0,0.0,0.0,0.014211416244506836
5728dc2d3acd2414000e0080,Who claims that public companies can also be part of civil disobedience?,Brownlee,Brownlee,1,1.0,1.0,1.0,0.01750493049621582
5728dc2d3acd2414000e0080,Who claims that public companies can also be part of civil disobedience?,Brownlee,Brownlee,1,1.0,1.0,1.0,0.01173710823059082
5728dc2d3acd2414000e0080,Who claims that public companies can also be part of civil disobedience?,Brownlee,Brownlee,1,1.0,1.0,1.0,0.009860992431640625
5728dc2d3acd2414000e0080,Who claims that public companies can also be part of civil disobedience?,Brownlee,Brownlee,1,1.0,1.0,1.0,0.010222911834716797
5728dc2d3acd2414000e0080,Who claims that public companies can also be part of civil disobedience?,Brownlee,Brownlee,1,1.0,1.0,1.0,0.009959697723388672
5728dc2d3acd2414000e0081,What reason is given that you should also protest public companies?,a larger challenge to the legal system,a larger challenge to the legal system,1,1.0,1.0,1.0,0.010234355926513672
5728dc2d3acd2414000e0081,What reason is given that you should also protest public companies?,challenge to the legal system that permits those decisions to be taken,a larger challenge to the legal system,0,0.5000000000000001,0.8,0.36363636363636365,0.010171651840209961
5728dc2d3acd2414000e0081,What reason is given that you should also protest public companies?,"it reflects ""a larger challenge to the legal system that permits those decisions to be taken",a larger challenge to the legal system,0,0.5263157894736842,1.0,0.35714285714285715,0.010456323623657227
5728dc2d3acd2414000e0081,What reason is given that you should also protest public companies?,a larger challenge to the legal system,a larger challenge to the legal system,1,1.0,1.0,1.0,0.010584115982055664
5728dc2d3acd2414000e007f,What do some theories claim about civil disobedience?,only justified against governmental entities,justified against governmental entities,0,0.888888888888889,1.0,0.8,0.01047372817993164
5728dc2d3acd2414000e007f,What do some theories claim about civil disobedience?,civil disobedience is only justified against governmental entities,justified against governmental entities,0,0.6666666666666666,1.0,0.5,0.01034235954284668
5728dc2d3acd2414000e007f,What do some theories claim about civil disobedience?,civil disobedience is only justified against governmental entities.,justified against governmental entities,0,0.6666666666666666,1.0,0.5,0.010130882263183594
5728dc2d3acd2414000e007f,What do some theories claim about civil disobedience?,civil disobedience is only justified against governmental entities,justified against governmental entities,0,0.6666666666666666,1.0,0.5,0.010177373886108398
5728dc2d3acd2414000e007f,What do some theories claim about civil disobedience?,that civil disobedience is only justified against governmental entities,justified against governmental entities,0,0.6153846153846153,1.0,0.4444444444444444,0.010120868682861328
5728dc2d3acd2414000e0083,What public entity of learning is often target of civil disobedience?,universities,"trade unions, banks, and private universities",0,0.2857142857142857,0.16666666666666666,1.0,0.01013636589050293
5728dc2d3acd2414000e0083,What public entity of learning is often target of civil disobedience?,private universities,"trade unions, banks, and private universities",0,0.5,0.3333333333333333,1.0,0.010045051574707031
5728dc2d3acd2414000e0083,What public entity of learning is often target of civil disobedience?,private universities,"trade unions, banks, and private universities",0,0.5,0.3333333333333333,1.0,0.010059356689453125
5728dc2d3acd2414000e0083,What public entity of learning is often target of civil disobedience?,private universities,"trade unions, banks, and private universities",0,0.5,0.3333333333333333,1.0,0.010088682174682617
5728dc2d3acd2414000e0083,What public entity of learning is often target of civil disobedience?,private universities,"trade unions, banks, and private universities",0,0.5,0.3333333333333333,1.0,0.010047435760498047
572818f54b864d190016446c,If law breaking is not done in a public manor it is not considered what term?,civil disobedience,civil disobedience,1,1.0,1.0,1.0,0.01746535301208496
572818f54b864d190016446c,If law breaking is not done in a public manor it is not considered what term?,lawbreaking,civil disobedience,0,0.0,0.0,0.0,0.02009725570678711
572818f54b864d190016446c,If law breaking is not done in a public manor it is not considered what term?,civil disobedience,civil disobedience,1,1.0,1.0,1.0,0.02205181121826172
572818f54b864d190016446c,If law breaking is not done in a public manor it is not considered what term?,civil disobedience,civil disobedience,1,1.0,1.0,1.0,0.02181100845336914
572818f54b864d190016446c,If law breaking is not done in a public manor it is not considered what term?,civil disobedience,civil disobedience,1,1.0,1.0,1.0,0.02137923240661621
572818f54b864d190016446d,Stephen Eilmann asks why show public civil disobedience instead what is a better idea?,covert lawbreaking,covert lawbreaking,1,1.0,1.0,1.0,0.021053075790405273
572818f54b864d190016446d,Stephen Eilmann asks why show public civil disobedience instead what is a better idea?,lawbreaking,covert lawbreaking,0,0.6666666666666666,0.5,1.0,0.02080988883972168
572818f54b864d190016446d,Stephen Eilmann asks why show public civil disobedience instead what is a better idea?,covert lawbreaking,covert lawbreaking,1,1.0,1.0,1.0,0.02054882049560547
572818f54b864d190016446d,Stephen Eilmann asks why show public civil disobedience instead what is a better idea?,covert lawbreaking,covert lawbreaking,1,1.0,1.0,1.0,0.020339012145996094
572818f54b864d190016446d,Stephen Eilmann asks why show public civil disobedience instead what is a better idea?,covert lawbreaking,covert lawbreaking,1,1.0,1.0,1.0,0.020159006118774414
572818f54b864d190016446e,Stephen Eilmann demonstrates covert law breaking in Nazi Germany.   Citizen's illegally had been doing what?,hiding a Jew in their house,hiding a Jew in their house,1,1.0,1.0,1.0,0.020125865936279297
572818f54b864d190016446e,Stephen Eilmann demonstrates covert law breaking in Nazi Germany.   Citizen's illegally had been doing what?,hiding a Jew,hiding a Jew in their house,0,0.5714285714285715,0.4,1.0,0.020098209381103516
572818f54b864d190016446e,Stephen Eilmann demonstrates covert law breaking in Nazi Germany.   Citizen's illegally had been doing what?,hiding a Jew in their house,hiding a Jew in their house,1,1.0,1.0,1.0,0.02032923698425293
572818f54b864d190016446e,Stephen Eilmann demonstrates covert law breaking in Nazi Germany.   Citizen's illegally had been doing what?,hiding a Jew in their house,hiding a Jew in their house,1,1.0,1.0,1.0,0.019817352294921875
572818f54b864d190016446e,Stephen Eilmann demonstrates covert law breaking in Nazi Germany.   Citizen's illegally had been doing what?,hiding a Jew,hiding a Jew in their house,0,0.5714285714285715,0.4,1.0,0.019745826721191406
572818f54b864d190016446f,Stephen Eildmann cites the oldest known example of civil disobedience in what part of the bible?,(Exodus 1: 15-19),Book of Exodus,0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.01985955238342285
572818f54b864d190016446f,Stephen Eildmann cites the oldest known example of civil disobedience in what part of the bible?,Book of Exodus,Book of Exodus,1,1.0,1.0,1.0,0.019736289978027344
572818f54b864d190016446f,Stephen Eildmann cites the oldest known example of civil disobedience in what part of the bible?,the Book of Exodus,Book of Exodus,1,1.0,1.0,1.0,0.019490718841552734
572818f54b864d190016446f,Stephen Eildmann cites the oldest known example of civil disobedience in what part of the bible?,Shiphrah and Puah refused a direct order of Pharaoh but misrepresented how they did it,Book of Exodus,0,0.11764705882352941,0.3333333333333333,0.07142857142857142,0.019600391387939453
572818f54b864d190016446f,Stephen Eildmann cites the oldest known example of civil disobedience in what part of the bible?,"Book of Exodus,",Book of Exodus,1,1.0,1.0,1.0,0.020212411880493164
572818f54b864d1900164470,What two women were defying the pharaoh in the story from the book of Exodus?,Shiphrah and Puah,Shiphrah and Puah,1,1.0,1.0,1.0,0.020062685012817383
572818f54b864d1900164470,What two women were defying the pharaoh in the story from the book of Exodus?,Shiphrah and Puah,Shiphrah and Puah,1,1.0,1.0,1.0,0.020079612731933594
572818f54b864d1900164470,What two women were defying the pharaoh in the story from the book of Exodus?,Shiphrah and Puah,Shiphrah and Puah,1,1.0,1.0,1.0,0.02010345458984375
572818f54b864d1900164470,What two women were defying the pharaoh in the story from the book of Exodus?,Shiphrah and Puah,Shiphrah and Puah,1,1.0,1.0,1.0,0.020221710205078125
572818f54b864d1900164470,What two women were defying the pharaoh in the story from the book of Exodus?,Shiphrah and Puah,Shiphrah and Puah,1,1.0,1.0,1.0,0.02004384994506836
5728dddc2ca10214002da9d2,What must be done to make non public lawbreaking acknowledged as civil disobedience?,must be publicly announced,publicly announced,0,0.6666666666666666,1.0,0.5,0.02009892463684082
5728dddc2ca10214002da9d2,What must be done to make non public lawbreaking acknowledged as civil disobedience?,publicly announced,publicly announced,1,1.0,1.0,1.0,0.020048141479492188
5728dddc2ca10214002da9d2,What must be done to make non public lawbreaking acknowledged as civil disobedience?,must be publicly announced,publicly announced,0,0.6666666666666666,1.0,0.5,0.020112991333007812
5728dddc2ca10214002da9d2,What must be done to make non public lawbreaking acknowledged as civil disobedience?,publicly announced,publicly announced,1,1.0,1.0,1.0,0.020138263702392578
5728dddc2ca10214002da9d2,What must be done to make non public lawbreaking acknowledged as civil disobedience?,civil disobedience,publicly announced,0,0.0,0.0,0.0,0.020146608352661133
5728dddc2ca10214002da9d3,What is necessary to disobey?,rules that conflict with morality,rules that conflict with morality,1,1.0,1.0,1.0,0.017316341400146484
5728dddc2ca10214002da9d3,What is necessary to disobey?,rules that conflict with morality,rules that conflict with morality,1,1.0,1.0,1.0,0.017687559127807617
5728dddc2ca10214002da9d3,What is necessary to disobey?,rules that conflict with morality,rules that conflict with morality,1,1.0,1.0,1.0,0.01774907112121582
5728dddc2ca10214002da9d3,What is necessary to disobey?,rules that conflict with morality,rules that conflict with morality,1,1.0,1.0,1.0,0.017621755599975586
5728dddc2ca10214002da9d4,What is sometimes more effective than civil disobedience at times?,fabricating evidence or committing perjury,assisting in fabricating evidence or committing perjury,0,0.8333333333333333,0.7142857142857143,1.0,0.021567106246948242
5728dddc2ca10214002da9d4,What is sometimes more effective than civil disobedience at times?,fabricating evidence or committing perjury,assisting in fabricating evidence or committing perjury,0,0.8333333333333333,0.7142857142857143,1.0,0.02183222770690918
5728dddc2ca10214002da9d4,What is sometimes more effective than civil disobedience at times?,covert lawbreaking,assisting in fabricating evidence or committing perjury,0,0.0,0.0,0.0,0.021329402923583984
5728dddc2ca10214002da9d4,What is sometimes more effective than civil disobedience at times?,assisting in fabricating evidence or committing perjury,assisting in fabricating evidence or committing perjury,1,1.0,1.0,1.0,0.020937681198120117
5728dddc2ca10214002da9d4,What is sometimes more effective than civil disobedience at times?,covert lawbreaking,assisting in fabricating evidence or committing perjury,0,0.0,0.0,0.0,0.020722627639770508
5728dddc2ca10214002da9d5,What dilemma is a good example of moral civil disobedience?,the dilemma faced by German citizens,Book of Exodus,0,0.0,0.0,0.0,0.020489931106567383
5728dddc2ca10214002da9d5,What dilemma is a good example of moral civil disobedience?,German citizens when Hitler's secret police demanded to know if they were hiding a Jew in their house,Book of Exodus,0,0.0,0.0,0.0,0.02119159698486328
5728dddc2ca10214002da9d5,What dilemma is a good example of moral civil disobedience?,the dilemma faced by German citizens,Book of Exodus,0,0.0,0.0,0.0,0.021199464797973633
5728dddc2ca10214002da9d5,What dilemma is a good example of moral civil disobedience?,the dilemma faced by German citizens when Hitler's secret police demanded to know if they were hiding a Jew in their house,Book of Exodus,0,0.0,0.0,0.0,0.019084453582763672
5728dddc2ca10214002da9d6,What book of the Bible discusses civil disobedience?,Book of Exodus,Book of Exodus,1,1.0,1.0,1.0,0.019039154052734375
5728dddc2ca10214002da9d6,What book of the Bible discusses civil disobedience?,Exodus,Book of Exodus,0,0.5,0.3333333333333333,1.0,0.019153118133544922
5728dddc2ca10214002da9d6,What book of the Bible discusses civil disobedience?,Exodus,Book of Exodus,0,0.5,0.3333333333333333,1.0,0.01966071128845215
5728dddc2ca10214002da9d6,What book of the Bible discusses civil disobedience?,Exodus,Book of Exodus,0,0.5,0.3333333333333333,1.0,0.019935131072998047
5728dddc2ca10214002da9d6,What book of the Bible discusses civil disobedience?,Exodus,Book of Exodus,0,0.5,0.3333333333333333,1.0,0.019991397857666016
57281c594b864d19001644a2,Cristian Bay's encyclopedia concludes that civil disobedience does not only include what behavior?,non-violence,non-violent,0,0.0,0.0,0.0,0.01652812957763672
57281c594b864d19001644a2,Cristian Bay's encyclopedia concludes that civil disobedience does not only include what behavior?,non-violent,non-violent,1,1.0,1.0,1.0,0.01659393310546875
57281c594b864d19001644a2,Cristian Bay's encyclopedia concludes that civil disobedience does not only include what behavior?,non-violent,non-violent,1,1.0,1.0,1.0,0.01732778549194336
57281c594b864d19001644a2,Cristian Bay's encyclopedia concludes that civil disobedience does not only include what behavior?,non-violent,non-violent,1,1.0,1.0,1.0,0.017147302627563477
57281c594b864d19001644a2,Cristian Bay's encyclopedia concludes that civil disobedience does not only include what behavior?,non-violent,non-violent,1,1.0,1.0,1.0,0.01699090003967285
57281c594b864d19001644a3,What dictionary contains a non- violent definition?,Black's Law,Black's Law,1,1.0,1.0,1.0,0.016336679458618164
